REC: 604167	463.0	620.0	-157.0	541.0	
REC: 604225	437.0	662.0	-225.0	549.0	
REC: 604282	373.0	706.0	-333.0	539.0	
REC: 604334	293.0	717.0	-424.0	505.0	
REC: 604381	283.0	725.0	-442.0	504.0	
REC: 604426	297.0	760.0	-463.0	528.0	
REC: 604473	297.0	760.0	-463.0	528.0	
REC: 604514	297.0	760.0	-463.0	528.0	
REC: 604553	297.0	760.0	-463.0	528.0	
REC: 604591	307.0	760.0	-453.0	533.0	
REC: 604633	309.0	760.0	-451.0	534.0	
REC: 604671	304.0	777.0	-473.0	540.0	
REC: 604714	280.0	820.0	-540.0	550.0	
REC: 604752	220.0	895.0	-675.0	557.0	
REC: 604788	159.0	925.0	-766.0	542.0	
REC: 604824	110.0	895.0	-785.0	502.0	
REC: 604861	111.0	798.0	-687.0	454.0	
REC: 604896	210.0	659.0	-449.0	434.0	
REC: 604934	321.0	663.0	-342.0	492.0	
REC: 604970	464.0	788.0	-324.0	626.0	
REC: 605014	515.0	945.0	-430.0	730.0	
REC: 605060	383.0	1100.0	-717.0	741.0	
REC: 605108	257.0	1088.0	-831.0	672.0	
REC: 605152	215.0	976.0	-761.0	595.0	
REC: 605215	365.0	911.0	-546.0	638.0	
REC: 605256	488.0	1019.0	-531.0	753.0	
REC: 605297	480.0	1196.0	-716.0	838.0	
REC: 605337	343.0	1276.0	-933.0	809.0	
REC: 605373	258.0	1208.0	-950.0	733.0	
REC: 605409	225.0	945.0	-720.0	585.0	
REC: 605446	257.0	805.0	-548.0	531.0	
REC: 605482	351.0	821.0	-470.0	586.0	
REC: 605517	429.0	930.0	-501.0	679.0	
REC: 605555	419.0	1058.0	-639.0	738.0	
REC: 605590	292.0	1106.0	-814.0	699.0	
REC: 605626	190.0	1042.0	-852.0	616.0	
REC: 605662	146.0	912.0	-766.0	529.0	
REC: 605697	172.0	753.0	-581.0	462.0	
REC: 605736	244.0	719.0	-475.0	481.0	
REC: 605773	333.0	763.0	-430.0	548.0	
REC: 605809	343.0	856.0	-513.0	599.0	
REC: 605845	264.0	928.0	-664.0	596.0	
REC: 605880	165.0	894.0	-729.0	529.0	
REC: 605916	111.0	785.0	-674.0	448.0	
REC: 605952	88.0	711.0	-623.0	399.0	
REC: 605990	80.0	706.0	-626.0	393.0	
REC: 606025	61.0	706.0	-645.0	383.0	
REC: 606061	47.0	695.0	-648.0	371.0	
REC: 606096	47.0	653.0	-606.0	350.0	
REC: 606132	49.0	657.0	-608.0	353.0	
REC: 606167	34.0	720.0	-686.0	377.0	
REC: 606204	24.0	757.0	-733.0	390.0	
REC: 606240	23.0	758.0	-735.0	390.0	
REC: 606276	23.0	758.0	-735.0	390.0	
REC: 606312	23.0	770.0	-747.0	396.0	
REC: 606349	24.0	786.0	-762.0	405.0	
REC: 606384	24.0	790.0	-766.0	407.0	
REC: 606419	24.0	790.0	-766.0	407.0	
REC: 606455	24.0	790.0	-766.0	407.0	
REC: 606491	24.0	790.0	-766.0	407.0	
REC: 606526	24.0	790.0	-766.0	407.0	
