REC: 152488	475.0	603.0	-128.0	539.0	
REC: 152534	475.0	603.0	-128.0	539.0	
REC: 152578	475.0	603.0	-128.0	539.0	
REC: 152619	475.0	603.0	-128.0	539.0	
REC: 152656	475.0	605.0	-130.0	540.0	
REC: 152692	481.0	614.0	-133.0	547.0	
REC: 152728	483.0	629.0	-146.0	556.0	
REC: 152764	484.0	650.0	-166.0	567.0	
REC: 152800	478.0	684.0	-206.0	581.0	
REC: 152835	464.0	718.0	-254.0	591.0	
REC: 152870	446.0	756.0	-310.0	601.0	
REC: 152905	425.0	777.0	-352.0	601.0	
REC: 152940	413.0	780.0	-367.0	596.0	
REC: 152976	398.0	782.0	-384.0	590.0	
REC: 153011	387.0	782.0	-395.0	584.0	
REC: 153047	387.0	782.0	-395.0	584.0	
REC: 153082	387.0	782.0	-395.0	584.0	
REC: 153118	387.0	782.0	-395.0	584.0	
REC: 153163	388.0	779.0	-391.0	583.0	
REC: 153199	395.0	777.0	-382.0	586.0	
REC: 153234	395.0	777.0	-382.0	586.0	
REC: 153269	395.0	777.0	-382.0	586.0	
REC: 153306	394.0	777.0	-383.0	585.0	
REC: 153340	394.0	777.0	-383.0	585.0	
REC: 153377	394.0	777.0	-383.0	585.0	
REC: 153413	394.0	777.0	-383.0	585.0	
REC: 153448	394.0	777.0	-383.0	585.0	
REC: 153483	394.0	777.0	-383.0	585.0	
REC: 153518	394.0	777.0	-383.0	585.0	
REC: 153554	394.0	777.0	-383.0	585.0	
REC: 153590	394.0	777.0	-383.0	585.0	
REC: 153625	394.0	777.0	-383.0	585.0	
REC: 153661	394.0	777.0	-383.0	585.0	
REC: 153696	394.0	777.0	-383.0	585.0	
REC: 153732	394.0	777.0	-383.0	585.0	
REC: 153766	394.0	777.0	-383.0	585.0	
REC: 153802	394.0	777.0	-383.0	585.0	
REC: 153837	394.0	777.0	-383.0	585.0	
REC: 153873	394.0	777.0	-383.0	585.0	
REC: 153908	394.0	777.0	-383.0	585.0	
REC: 153944	394.0	777.0	-383.0	585.0	
REC: 153982	394.0	777.0	-383.0	585.0	
REC: 154018	394.0	777.0	-383.0	585.0	
REC: 154053	394.0	777.0	-383.0	585.0	
REC: 154088	394.0	777.0	-383.0	585.0	
REC: 154124	394.0	777.0	-383.0	585.0	
REC: 154158	394.0	777.0	-383.0	585.0	
REC: 154196	394.0	777.0	-383.0	585.0	
REC: 154231	394.0	777.0	-383.0	585.0	
REC: 154267	394.0	777.0	-383.0	585.0	
REC: 154303	394.0	777.0	-383.0	585.0	
REC: 154338	394.0	777.0	-383.0	585.0	
REC: 154373	394.0	777.0	-383.0	585.0	
REC: 154409	394.0	777.0	-383.0	585.0	
REC: 154444	394.0	777.0	-383.0	585.0	
REC: 154481	394.0	777.0	-383.0	585.0	
REC: 154516	394.0	777.0	-383.0	585.0	
REC: 154553	394.0	777.0	-383.0	585.0	
REC: 154588	357.0	810.0	-453.0	583.0	
REC: 154624	272.0	826.0	-554.0	549.0	
REC: 154660	222.0	819.0	-597.0	520.0	
REC: 154696	184.0	798.0	-614.0	491.0	
REC: 154732	151.0	761.0	-610.0	456.0	
REC: 154768	116.0	666.0	-550.0	391.0	
REC: 154805	99.0	542.0	-443.0	320.0	
REC: 154841	116.0	403.0	-287.0	259.0	
REC: 154877	144.0	355.0	-211.0	249.0	
REC: 154913	187.0	330.0	-143.0	258.0	
REC: 154950	267.0	301.0	-34.0	284.0	
REC: 154987	426.0	278.0	148.0	352.0	
REC: 155023	492.0	299.0	193.0	395.0	
REC: 155059	519.0	327.0	192.0	423.0	
REC: 155095	549.0	383.0	166.0	466.0	
REC: 155131	602.0	521.0	81.0	561.0	
REC: 155169	635.0	710.0	-75.0	672.0	
REC: 155204	624.0	849.0	-225.0	736.0	
REC: 155241	570.0	987.0	-417.0	778.0	
REC: 155276	508.0	1061.0	-553.0	784.0	
REC: 155313	440.0	1094.0	-654.0	767.0	
REC: 155349	377.0	1087.0	-710.0	732.0	
REC: 155384	328.0	1051.0	-723.0	689.0	
REC: 155421	288.0	1014.0	-726.0	651.0	
REC: 155456	255.0	975.0	-720.0	615.0	
REC: 155492	235.0	917.0	-682.0	576.0	
REC: 155528	236.0	852.0	-616.0	544.0	
REC: 155564	260.0	812.0	-552.0	536.0	
REC: 155602	292.0	768.0	-476.0	530.0	
REC: 155638	329.0	744.0	-415.0	536.0	
REC: 155675	409.0	738.0	-329.0	573.0	
REC: 155713	477.0	762.0	-285.0	619.0	
REC: 155749	515.0	796.0	-281.0	655.0	
REC: 155785	544.0	866.0	-322.0	705.0	
REC: 155822	546.0	960.0	-414.0	753.0	
REC: 155858	507.0	1069.0	-562.0	788.0	
REC: 155895	435.0	1162.0	-727.0	798.0	
REC: 155930	355.0	1203.0	-848.0	779.0	
REC: 155966	252.0	1144.0	-892.0	698.0	
REC: 156002	196.0	1031.0	-835.0	613.0	
REC: 156042	188.0	937.0	-749.0	562.0	
REC: 156080	213.0	827.0	-614.0	520.0	
REC: 156115	245.0	778.0	-533.0	511.0	
REC: 156152	287.0	754.0	-467.0	520.0	
REC: 156188	340.0	749.0	-409.0	544.0	
REC: 156225	395.0	766.0	-371.0	580.0	
REC: 156260	440.0	864.0	-424.0	652.0	
REC: 156297	433.0	980.0	-547.0	706.0	
REC: 156333	377.0	1058.0	-681.0	717.0	
REC: 156372	311.0	1062.0	-751.0	686.0	
REC: 156409	211.0	973.0	-762.0	592.0	
REC: 156445	195.0	931.0	-736.0	563.0	
REC: 156481	195.0	920.0	-725.0	557.0	
REC: 156517	201.0	913.0	-712.0	557.0	
REC: 156559	211.0	910.0	-699.0	560.0	
REC: 156597	221.0	910.0	-689.0	565.0	
REC: 156633	221.0	910.0	-689.0	565.0	
REC: 156669	221.0	910.0	-689.0	565.0	
REC: 156705	221.0	910.0	-689.0	565.0	
REC: 156742	221.0	910.0	-689.0	565.0	
REC: 156778	221.0	910.0	-689.0	565.0	
REC: 156814	221.0	910.0	-689.0	565.0	
REC: 156848	221.0	910.0	-689.0	565.0	
REC: 156885	221.0	910.0	-689.0	565.0	
REC: 156921	221.0	910.0	-689.0	565.0	
REC: 156959	221.0	910.0	-689.0	565.0	
REC: 156995	221.0	910.0	-689.0	565.0	
REC: 157031	221.0	910.0	-689.0	565.0	
REC: 157066	221.0	910.0	-689.0	565.0	
REC: 157102	221.0	910.0	-689.0	565.0	
REC: 157140	221.0	910.0	-689.0	565.0	
REC: 157177	221.0	910.0	-689.0	565.0	
REC: 157213	221.0	910.0	-689.0	565.0	
REC: 157253	221.0	910.0	-689.0	565.0	
REC: 157291	221.0	910.0	-689.0	565.0	
REC: 157332	221.0	910.0	-689.0	565.0	
REC: 157371	221.0	910.0	-689.0	565.0	
REC: 157408	221.0	910.0	-689.0	565.0	
REC: 157444	221.0	910.0	-689.0	565.0	
REC: 157482	221.0	910.0	-689.0	565.0	
REC: 157520	221.0	910.0	-689.0	565.0	
REC: 157557	221.0	910.0	-689.0	565.0	
REC: 157594	221.0	910.0	-689.0	565.0	
REC: 157630	221.0	910.0	-689.0	565.0	
REC: 157666	221.0	910.0	-689.0	565.0	
REC: 157703	221.0	910.0	-689.0	565.0	
REC: 157740	221.0	910.0	-689.0	565.0	
REC: 157780	221.0	910.0	-689.0	565.0	
REC: 157815	221.0	910.0	-689.0	565.0	
REC: 157849	221.0	910.0	-689.0	565.0	
REC: 157884	221.0	910.0	-689.0	565.0	
REC: 157921	221.0	910.0	-689.0	565.0	
REC: 157962	221.0	910.0	-689.0	565.0	
REC: 157997	221.0	910.0	-689.0	565.0	
REC: 158033	221.0	910.0	-689.0	565.0	
REC: 158069	221.0	910.0	-689.0	565.0	
REC: 158106	221.0	910.0	-689.0	565.0	
REC: 158141	221.0	910.0	-689.0	565.0	
REC: 158179	221.0	910.0	-689.0	565.0	
REC: 158218	221.0	910.0	-689.0	565.0	
REC: 158255	221.0	910.0	-689.0	565.0	
REC: 158291	221.0	910.0	-689.0	565.0	
REC: 158328	221.0	910.0	-689.0	565.0	
REC: 158364	221.0	910.0	-689.0	565.0	
REC: 158400	221.0	910.0	-689.0	565.0	
REC: 158437	221.0	910.0	-689.0	565.0	
REC: 158473	221.0	910.0	-689.0	565.0	
REC: 158508	221.0	910.0	-689.0	565.0	
REC: 158545	221.0	910.0	-689.0	565.0	
REC: 158581	221.0	910.0	-689.0	565.0	
REC: 158619	221.0	910.0	-689.0	565.0	
REC: 158655	221.0	910.0	-689.0	565.0	
REC: 158692	221.0	910.0	-689.0	565.0	
REC: 158728	221.0	910.0	-689.0	565.0	
REC: 158764	221.0	910.0	-689.0	565.0	
REC: 158801	221.0	910.0	-689.0	565.0	
REC: 158837	221.0	910.0	-689.0	565.0	
REC: 158879	221.0	910.0	-689.0	565.0	
REC: 158914	221.0	910.0	-689.0	565.0	
REC: 158951	221.0	910.0	-689.0	565.0	
REC: 158986	221.0	910.0	-689.0	565.0	
REC: 159023	221.0	910.0	-689.0	565.0	
REC: 159059	221.0	910.0	-689.0	565.0	
REC: 159095	221.0	910.0	-689.0	565.0	
